id,name,calories,carbs,fat,restaurant_id,category_id
3127,House Side Salad without Dressing,15,3,0,29,11
3128,Jalapeno Peppers,20,1,1,29,3
3129,KFC Famous Bowls®-Mashed Potato with Gravy,680,74,31,29,5
3130,KFC Snacker® with Crispy Strip,310,30,15,29,12
3131,KFC Snacker® with Crispy Strip without Sauce,260,29,9,29,12
3132,"KFC Snacker® with Crispy Strip, Buffalo",270,31,9,29,12
3133,"KFC Snacker® with Crispy Strip, Ultimate Cheese",280,31,11,29,12
3134,"KFC Snacker®, Honey BBQ",210,32,3,29,12
3135,KFC® Cornbread Muffin,210,28,9,29,3
3136,KFC® Creamy Parmesan Caesar Dressing (1),260,4,26,29,11
3137,KFC® Gizzards,200,15,11,29,3
3138,KFC® Livers,180,11,10,29,3
3139,KFC® OR Filet,200,8,9,29,8
3140,Lil’ Bucket™ Chocolate Crème Parfait Cup,280,37,13,29,4
3141,Lil’ Bucket™ Lemon Crème Parfait Cup,400,65,13,29,4
3142,Lil’ Bucket™ Strawberry Shortcake Parfait Cup,200,35,7,29,4
3143,Macaroni and Cheese,160,19,7,29,3
3144,Macaroni Salad,190,22,10,29,3
3145,Marzetti Light Italian Dressing (1),15,2,0,29,11
3146,Mashed Potatoes with Gravy,120,19,4,29,3
3147,Mashed Potatoes without Gravy,90,15,3,29,3
3148,OR Chicken- Breast,360,11,21,29,8
3149,OR Chicken- Drumstick,120,3,7,29,8
3150,OR Chicken- Thigh,250,7,17,29,8
3151,OR Chicken- Whole Wing,120,3,7,29,8
3152,OR Chicken-Breast without skin or breading,160,2,3,29,8
3153,OR Drumstick Value Box,400,37,22,29,5
3154,OR Thigh Value Box,540,42,32,29,5
3155,Oreo® Cookies and Crème Pie Slice,290,34,16,29,4
3156,Parmesan Garlic Croutons Pouch (1),70,8,3,29,11
3157,Popcorn Chicken Value Box,680,53,41,29,5
3158,Popcorn Chicken-Individual,400,18,26,29,8
3159,Popcorn Chicken-Kids,260,12,17,29,8
3160,Popcorn Chicken-Large,560,26,37,29,8
3161,Potato Salad,210,26,11,29,3
3162,Potato Wedges,290,35,15,29,3
3163,Reese’s® Peanut Butter Pie Slice,310,31,19,29,4
3164,Sargento® Light String Cheese,50,1,2,29,3
3165,Snack-Size Bowl,260,26,13,29,5
3166,Spicy Crispy- Breast,420,12,25,29,8
3167,Spicy Crispy- Drumstick,160,5,10,29,8
3168,Spicy Crispy- Thigh,360,13,27,29,8
3169,Spicy Crispy- Whole Wing,170,6,12,29,8
3170,Sweet Kernel Corn,100,21,0,29,3
3171,Sweet Life® Chocolate Chip Cookie,160,21,8,29,4
3172,Sweet Life® Oatmeal Raisin Cookie,150,22,6,29,4
3173,Angus Bacon & Cheese,790,63,39,30,7
3174,Angus Bacon & Cheese Snack Wrap,390,28,21,30,16
3175,Angus Chipotle BBQ Bacon,800,66,39,30,16
3176,Angus Chipotle BBQ Bacon Snack Wrap,400,30,22,30,16
3177,Angus Deluxe,750,61,39,30,7
3178,Angus Deluxe Snack Wrap,410,27,25,30,16
3179,Angus Mushroom & Swiss,770,59,40,30,7
3180,Angus Mushroom & Swiss Snack Wrap,430,27,26,30,16
3181,Apple Dippers with Low Fat Caramel Dip,100,23,0,30,4
3182,"Bacon, Egg & Cheese Bagel",560,56,27,30,23
3183,"Bacon, Egg & Cheese Biscuit",420,37,23,30,23
3184,"Bacon, Egg & Cheese Biscuit",480,43,27,30,23
3185,"Bacon, Egg & Cheese McGriddles®",420,48,18,30,23
3186,Baked Hot Apple Pie,250,32,13,30,4
3187,Big Breakfast with Hotcakes,1090,111,56,30,17
3188,Big Breakfast with Hotcakes,1150,116,60,30,17
3189,Big Breakfast®,740,51,48,30,17
3190,Big Breakfast®,800,56,52,30,17
3191,Big Mac®,540,45,29,30,7
3192,Big N’ Tasty®,460,37,24,30,7
3193,Big N’ Tasty® with Cheese,510,38,28,30,7
3194,Cappuccino,120,9,7,30,25
3195,Cappuccino,140,11,8,30,25
3196,Cappuccino,180,13,10,30,25
3197,Cappuccino with Sugar Free Vanilla Syrup,100,15,5,30,25
3198,Cappuccino with Sugar Free Vanilla Syrup,120,18,6,30,25
3199,Cappuccino with Sugar Free Vanilla Syrup,150,22,8,30,25
3200,Caramel Cappuccino,200,32,5,30,25
3201,Caramel Cappuccino,240,41,6,30,25
3202,Caramel Cappuccino,290,49,8,30,25
3203,Caramel Latte,230,35,7,30,25
3204,Caramel Latte,280,43,8,30,25
3205,Caramel Latte,330,52,9,30,25
3206,Caramel Mocha,360,47,14,30,25
3207,Caramel Mocha,290,39,12,30,25
3208,Caramel Mocha,250,33,11,30,25
3209,Cheeseburger,300,33,12,30,7
3210,Chicken McNuggets®,190,12,12,30,31
3211,Chicken McNuggets®,280,18,18,30,31
3212,Chicken McNuggets®,470,30,30,30,31
3213,Chicken Selects® Premium Breast Strips,400,23,24,30,8
3214,Chicken Selects® Premium Breast Strips,660,39,40,30,8
3215,Chipotle BBQ Snack Wrap® (Crispy),330,35,15,30,16
3216,Chipotle BBQ Snack Wrap® (Grilled),260,28,9,30,16
3217,Chocolate Chip Cookie,160,21,8,30,4
3218,Chocolate McCafe® Shake,580,94,17,30,2
3219,Chocolate McCafe® Shake,720,119,20,30,2
3220,Chocolate McCafe® Shake,880,147,24,30,2
3221,Chocolate Triple Thick® Shake,440,76,10,30,2
3222,Chocolate Triple Thick® Shake,580,102,14,30,2
3223,Chocolate Triple Thick® Shake,770,134,18,30,2
3224,Chocolate Triple Thick® Shake,1160,203,27,30,2
3225,Cinnamon Melts,460,66,19,30,4
3226,Coffee,0,0,0,30,25
3227,Coffee,0,0,0,30,25
3228,Double Cheeseburger,440,34,23,30,7
3229,Double Quarter Pounder® with Cheese,740,40,42,30,7
3230,Egg McMuffin®,300,30,12,30,23
3231,English Muffin,160,27,3,30,23
3232,Filet-O-Fish®,380,38,18,30,12
3233,Frappe Caramel,450,61,20,30,25
3234,Frappe Caramel,550,76,24,30,25
3235,Frappe Caramel,680,94,29,30,25
3236,Frappe Mocha,450,62,20,30,25
3237,Frappe Mocha,560,78,24,30,25
3238,Frappe Mocha,680,96,28,30,25
3239,Fruit & Maple Oatmeal,290,57,4,30,23
3240,Fruit & Maple Oatmeal without Brown Sugar,260,48,4,30,23
3241,Fruit ‘n Yogurt Parfait,160,31,2,30,4
3242,Hamburger,250,31,9,30,7
3243,Hash Brown,150,15,9,30,17
3244,Hazelnut Cappuccino,200,34,5,30,25
3245,Hazelnut Cappuccino,240,42,6,30,25
3246,Hazelnut Cappuccino,290,51,8,30,25
3247,Hazelnut Latte,230,36,7,30,25
3248,Hazelnut Latte,280,45,8,30,25
3249,Hazelnut Latte,330,53,9,30,25
3250,Honey Mustard Snack Wrap® (Crispy),330,34,16,30,16
3251,Honey Mustard Snack Wrap® (Grilled),260,27,9,30,16
3252,Hot Caramel Sundae,340,60,8,30,4
3253,Hot Chocolate,300,41,12,30,1
3254,Hot Chocolate,380,53,15,30,1
3255,Hot Chocolate,460,63,18,30,1
3256,Hot Chocolate with Nonfat Milk,250,43,5,30,1
3257,Hot Chocolate with Nonfat Milk,310,55,6,30,1
3258,Hot Chocolate with Nonfat Milk,390,68,6,30,1
3259,Hot Fudge Sundae,330,54,10,30,4
3260,Hotcakes,350,60,9,30,17
3261,Hotcakes and Sausage,520,61,24,30,17
3262,Iced Caramel Latte,160,29,3,30,25
3263,Iced Caramel Latte,180,31,4,30,25
3264,Iced Caramel Latte,230,40,6,30,25
3265,Iced Caramel Mocha,380,48,16,30,25
3266,Iced Caramel Mocha,300,36,14,30,25
3267,Iced Caramel Mocha,240,29,12,30,25
3268,Iced Coffee Caramel,130,21,5,30,25
3269,Iced Coffee Caramel,190,27,8,30,25
3270,Iced Coffee Caramel,270,41,11,30,25
3271,Iced Coffee Hazelnut,130,21,5,30,25
3272,Iced Coffee Hazelnut,190,29,8,30,25
3273,Iced Coffee Hazelnut,270,43,11,30,25
3274,Iced Coffee Regular,140,22,5,30,25
3275,Iced Coffee Regular,200,30,8,30,25
3276,Iced Coffee Regular,280,45,11,30,25
3277,Iced Coffee Vanilla,130,21,5,30,25
3278,Iced Coffee Vanilla,190,29,8,30,25
3279,Iced Coffee Vanilla,270,43,11,30,25
3280,Iced Coffee with Sugar Free Vanilla Syrup,60,8,5,30,25
3281,Iced Coffee with Sugar Free Vanilla Syrup,90,11,8,30,25
3282,Iced Coffee with Sugar Free Vanilla Syrup,120,16,11,30,25
3283,Iced Hazelnut Latte,160,31,3,30,25
3284,Iced Hazelnut Latte,180,33,4,30,25
3285,Iced Hazelnut Latte,230,41,6,30,25
3286,Iced Latte,80,6,4,30,25
3287,Iced Latte,100,8,6,30,25
3288,Iced Latte,140,10,8,30,25
3289,Iced Latte with Sugar Free Vanilla Syrup,60,12,3,30,25
3290,Iced Latte with Sugar Free Vanilla Syrup,90,14,5,30,25
3291,Iced Latte with Sugar Free Vanilla Syrup,110,19,6,30,25
3292,Iced Mocha,310,42,13,30,25
3293,Iced Mocha with Nonfat Milk,270,43,8,30,25
3294,Iced Nonfat Caramel Latte,140,30,0,30,25
3295,Iced Nonfat Caramel Latte,150,32,0,30,25
3296,Iced Nonfat Caramel Latte,190,40,0,30,25
3297,Iced Nonfat Caramel Mocha,300,49,6,30,25
3298,Iced Nonfat Caramel Mocha,240,37,6,30,25
3299,Iced Nonfat Caramel Mocha,200,29,6,30,25
3300,Iced Nonfat Hazelnut Latte,140,32,0,30,25
3301,Iced Nonfat Hazelnut Latte,150,33,0,30,25
3302,Iced Nonfat Hazelnut Latte,190,42,0,30,25
3303,Iced Nonfat Latte,50,7,0,30,25
3304,Iced Nonfat Latte,60,9,0,30,25
3305,Iced Nonfat Latte,70,11,0,30,25
3306,Iced Nonfat Latte with Sugar Free Vanilla Syrup,40,13,0,30,25
3307,Iced Nonfat Latte with Sugar Free Vanilla Syrup,50,14,0,30,25
3308,Iced Nonfat Latte with Sugar Free Vanilla Syrup,60,19,0,30,25
3309,Iced Nonfat Vanilla Latte,140,31,0,30,25
3310,Iced Nonfat Vanilla Latte,150,33,0,30,25
3311,Iced Nonfat Vanilla Latte,190,41,0,30,25
3312,Iced Vanilla Latte,160,31,3,30,25
3313,Iced Vanilla Latte,190,33,4,30,25
3314,Iced Vanilla Latte,230,41,6,30,25
3315,Kiddie Cone,45,8,1,30,4
3316,Large French Fries,500,63,25,30,6
3317,Latte,150,11,8,30,25
3318,Latte,180,13,10,30,25
3319,Latte,210,16,11,30,25
3320,Latte with Sugar Free Vanilla Syrup,130,17,7,30,25
3321,Latte with Sugar Free Vanilla Syrup,160,21,8,30,25
3322,Latte with Sugar Free Vanilla Syrup,180,25,10,30,25
3323,Low Fat Caramel Dip,70,15,0,30,4
3324,Mac Snack Wrap,330,26,19,30,16
3325,McChicken ®,360,40,16,30,12
3326,McDonaldland® Cookies,260,43,8,30,4
3327,McDouble,390,33,19,30,7
3328,McFlurry® with M&M’S® Candies,710,105,25,30,4
3329,McFlurry® with OREO® Cookies,580,89,19,30,4
3330,McRib ®,500,44,26,30,12
3331,McSkillet™ Burrito with Sausage,610,44,36,30,22
3332,Medium French Fries,380,48,19,30,6
3333,Mocha,280,40,11,30,25
3334,Mocha,330,48,12,30,25
3335,Mocha,400,58,14,30,25
3336,Mocha with Nonfat Milk,240,41,5,30,25
3337,Mocha with Nonfat Milk,280,50,6,30,25
3338,Mocha with Nonfat Milk,330,58,6,30,25
3339,Nonfat Cappuccino,60,9,0,30,25
3340,Nonfat Cappuccino,80,12,0,30,25
3341,Nonfat Cappuccino,90,13,0,30,25
3342,Nonfat Cappuccino with Sugar Free Vanilla Syrup,50,15,0,30,25
3343,Nonfat Cappuccino with Sugar Free Vanilla Syrup,70,19,0,30,25
3344,Nonfat Cappuccino with Sugar Free Vanilla Syrup,80,22,0,30,25
3345,Nonfat Caramel Cappuccino,150,33,0,30,25
3346,Nonfat Caramel Cappuccino,190,41,0,30,25
3347,Nonfat Caramel Cappuccino,230,49,0,30,25
3348,Nonfat Caramel Latte,170,36,0,30,25
3349,Nonfat Caramel Latte,220,45,0,30,25
3350,Nonfat Caramel Latte,260,53,0,30,25
3351,Nonfat Caramel Mocha,280,49,4,30,25
3352,Nonfat Caramel Mocha,240,41,4,30,25
3353,Nonfat Caramel Mocha,200,34,4,30,25
3354,Nonfat Hazelnut Cappuccino,150,34,0,30,25
3355,Nonfat Hazelnut Cappuccino,190,43,0,30,25
3356,Nonfat Hazelnut Cappuccino,230,51,0,30,25
3357,Nonfat Hazelnut Latte,180,37,0,30,25
3358,Nonfat Hazelnut Latte,220,46,0,30,25
3359,Nonfat Hazelnut Latte,260,55,0,30,25
3360,Nonfat Latte,90,13,0,30,25
3361,Nonfat Latte,110,15,0,30,25
3362,Nonfat Latte,120,18,0,30,25
3363,Nonfat Latte with Sugar Free Vanilla Syrup,80,18,0,30,25
3364,Nonfat Latte with Sugar Free Vanilla Syrup,90,22,0,30,25
3365,Nonfat Latte with Sugar Free Vanilla Syrup,110,27,0,30,25
3366,Nonfat Vanilla Cappuccino,150,34,0,30,25
3367,Nonfat Vanilla Cappuccino,190,42,0,30,25
3368,Nonfat Vanilla Cappuccino,230,51,0,30,25
3369,Nonfat Vanilla Latte,180,37,0,30,25
3370,Nonfat Vanilla Latte,220,46,0,30,25
3371,Nonfat Vanilla Latte,260,55,0,30,25
3372,Oatmeal Raisin Cookie,150,22,6,30,4
3373,12 oz. Grilled Top Sirloin,590,1,33,31,5
3374,6 oz. Grilled Top Sirloin,300,1,16,31,5
3375,9 oz. Grilled Top Sirloin,410,1,20,31,5
3376,Apple Caramel Cobbler,750,113,29,31,4
3377,"Apple Caramel Cobbler, Mini",340,53,13,31,4
3378,Applewood-Smoked Bacon,35,0,3,31,3
3379,Authentic Spinach & Artichoke Dip,780,86,44,31,10
3380,Bacon Topping for Baked Potato,15,0,1,31,3
3381,Baked Potato (plain),240,50,5,31,5
3382,Better Cheddar Bacon Burger,980,55,57,31,7
3383,Black & Bleu Caesar Salad,990,22,76,31,11
3384,Broccoli,140,11,10,31,3
3385,Broccoli Cheese Casserole,270,20,16,31,5
3386,Brownie Lover’s Brownie,1600,216,73,31,4
3387,Add Grilled Chicken,110,0,2,32,15
3388,Add Italian Sausage,240,1,20,32,15
3389,Add Meatball,140,4,9,32,15
3390,Add Shrimp,30,0,0,32,15
3391,Alfredo Dipping Sauce,410,8,38,32,10
3392,Alfredo Sauce,330,8,30,32,15
3393,Amaretto Tiramisu with Almond Cookie Crumble,240,16,17,32,4
3394,Black Tie Mousse Cake,760,73,48,32,4
3395,Braised Beef & Tortelloni,740,60,41,32,5
3396,Braised Beef & Tortelloni,1020,82,53,32,5
3397,Breadstick (with garlic-butter spread),150,28,2,32,10
3398,Bruschetta,950,173,13,32,10
3399,Caesar Salad without croutons,560,10,54,32,11
3400,Calamari,890,64,54,32,10
3401,Capellini di Mare,650,82,18,32,5
3402,Capellini Pomodoro,480,78,11,32,5
3403,Capellini Pomodoro,840,141,17,32,5
3404,Cappuccino Viva Italiano,200,17,9,32,5
3405,Caprese Flatbread,600,46,36,32,10
3406,Cheese Pizza,420,64,10,32,15
3407,Cheese Ravioli,290,43,8,32,15
3408,Cheese Ravioli With Marinara Sauce,530,64,18,32,5
3409,Cheese Ravioli with Marinara Sauce,660,84,22,32,5
3410,Cheese Ravioli With Meat Sauce,600,65,22,32,5
3411,Cheese Ravioli with Meat Sauce,790,88,28,32,5
3412,Chianti Braised Short Ribs,1060,71,58,32,5
3413,Chicken & Gnocchi (one serving),250,29,8,32,14
3414,Chicken & Shrimp Carbonara,1440,80,88,32,5
3415,Chicken Alfredo,910,71,52,32,5
3416,Chicken Alfredo,1440,103,82,32,5
3417,Chicken Alfredo Pizza,1310,164,46,32,19
3418,Chicken Fingers & Pasta,550,63,20,32,15
3419,Chicken Marsala,770,59,37,32,5
3420,Chicken Parmigiana,570,67,18,32,5
3421,Chicken Parmigiana,1090,79,49,32,5
3422,Chicken Scampi,740,57,38,32,5
3423,Chicken Scampi,1070,88,53,32,5
3424,Chicken Vino Bianco,760,53,39,32,5
3425,Chocolate Mousse with Dark Chocolate Cookie Crust,290,23,21,32,4
3426,Chocolate Sauce,210,44,2,32,4
3427,Create Your Own Pizza (with cheese and sauce only),930,148,22,32,19
3428,Dark Chocolate Cake with Chocolate Mousse & Caramel Cream,270,25,18,32,4
3429,Eggplant Parmigiana,850,98,35,32,5
3430,Eggplant Parmigiana,620,70,26,32,5
3431,Eggplant Parmigiana,850,98,35,32,5
3432,Fettuccine,180,35,1,32,15
3433,Fettuccine Alfredo,800,69,48,32,5
3434,Fettuccine Alfredo,1220,99,75,32,5
3435,Five Cheese Marinara Dipping Sauce,190,10,15,32,10
3436,Five Cheese Ziti al Forno,770,89,32,32,5
3437,Five Cheese Ziti al Forno,1050,112,48,32,5
3438,Garden-Fresh Salad (one serving with dressing),290,23,20,32,11
3439,Garden-Fresh Salad (one serving without dressing),130,19,4,32,11
3440,Garden-Fresh Salad without croutons,220,12,18,32,11
3441,Garlic Mashed Potatoes,200,22,10,32,15
3442,Grapes,40,10,0,32,15
3443,Grilled Chicken Caesar Salad,610,19,40,32,11
3444,Grilled Chicken Caprese,560,53,23,32,12
3445,Grilled Chicken Flatbread,760,47,44,32,10
3446,Grilled Chicken Florentine,570,52,25,32,12
3447,Grilled Chicken Parmesan,1070,76,51,32,5
3448,Grilled Chicken Parmesan with Marinara Sauce,870,78,29,32,5
3449,Grilled Sausage & Peppers Rustica,1320,91,80,32,5
3450,Grilled Shrimp Caprese,810,74,44,32,5
3451,Grilled Shrimp Caprese,990,83,54,32,5
3452,Grilled Steak & Portobello,580,50,26,32,12
3453,Herb-Grilled Salmon,510,5,26,32,5
3454,Herb-Grilled Salmon,510,5,26,32,5
3455,Hot Artichoke-Spinach Dip,650,68,31,32,10
3456,Kids’ Grilled Chicken,390,59,6,32,8
3457,Kids’ Penne Rigate with Marinara,250,49,4,32,5
3458,Lasagna Classico,580,35,32,32,5
3459,Lasagna Classico,850,39,47,32,5
3460,Lasagna Fritta,1030,82,63,32,10
3461,Lasagna Rollata al Forno,840,65,49,32,5
3462,Lasagna Rollata al Forno,1170,90,68,32,5
3463,Lemon Cream Cake,610,69,35,32,4
3464,Limoncello Mousse with Vanilla Cookie Crust,230,28,13,32,4
3465,Linguine alla Marinara,310,55,4,32,5
3466,Linguine alla Marinara,430,76,6,32,5
3467,Macaroni & Cheese,340,58,6,32,15
3468,Marinara Dipping Sauce,70,9,2,32,10
3469,Marinara Sauce,35,4,1,32,10
3470,Meat Sauce,100,6,5,32,15
3471,Mediterranean Grilled Chicken,670,56,22,32,5
3472,Minestrone (one serving),100,18,1,32,14
3473,Mixed Grill,750,24,23,32,5
3474,Mixed Grill,830,72,28,32,5
3475,Mixed Grill (all chicken),640,27,19,32,5
3476,Mussels di Napoli,180,13,8,32,10
3477,Parmesan Crusted Bistecca,690,40,35,32,5
3478,Parmesan Crusted Shrimp,760,54,38,32,9
3479,Parmesan Crusted Steak,1060,65,65,32,5
3480,Parmesan Crusted Tilapia,590,42,25,32,5
3481,Parmesan-Butter Sauce,120,3,10,32,15
3482,Parmesan-Peppercorn Sauce,300,6,30,32,10
3483,Pasta e Fagioli (one serving),130,17,2,32,14
3484,Peach-Mango Smoothie,190,43,0,32,15
3485,Penne,200,38,1,32,15
3486,Penne Rigate Pomodoro (Dinner),490,97,8,32,5
3487,Penne Rigate Pomodoro (Lunch),370,73,6,32,5
3488,Penne Rigate with Marinara (Dinner),520,98,10,32,5
3489,Penne Rigate with Marinara (Lunch),370,72,7,32,5
3490,Pepperoni Pizza,480,64,15,32,15
3491,Ravioli di Portobello,450,53,19,32,5
3492,Ravioli di Portobello,670,74,30,32,5
3493,Sampler Italiano – Chicken Fingers,330,22,16,32,10
3494,Sampler Italiano – Fried Mozzarella,370,26,22,32,10
3495,Sampler Italiano – Fried Zucchini,370,42,20,32,10
3496,Sampler Italiano – Marinara Sauce,35,4,1,32,10
3497,Sampler Italiano – Parmesan-Peppercorn Sauce,300,6,30,32,10
3498,Sampler Italiano – Toasted Beef & Sampler Italiano – Pork Ravioli,360,39,16,32,10
3499,Sampler Italiano – Tomato Sauce,45,6,1,32,10
3500,Sampler Italiano -Calamari,440,32,27,32,10
3501,Sampler Italiano -Stuffed Mushrooms,280,15,19,32,10
3502,Seafood Alfredo,670,59,36,32,5
3503,Seafood Alfredo,1020,88,52,32,5
3504,Seafood Brodetto,480,35,16,32,5
3505,Seafood Portofino,800,85,33,32,5
3506,Shrimp & Crab Tortelli Romana,840,67,42,32,5
3507,Shrimp Mezzaluna,630,57,31,32,5
3508,Shrimp Primavera,510,79,9,32,5
3509,Shrimp Primavera,730,110,12,32,5
3510,Shrimp Scampi Fritta,600,39,37,32,10
3511,Sicilian Scampi,500,43,22,32,10
3512,Small Shells,230,45,1,32,15
3513,Smoked Mozzarella Fonduta,940,72,48,32,10
3514,Spaghetti,180,34,1,32,15
3515,Spaghetti & Italian Sausage,830,61,44,32,5
3516,Spaghetti & Italian Sausage,1270,97,67,32,5
3517,Spaghetti & Meatballs,680,63,30,32,5
3518,Spaghetti & Meatballs,920,98,36,32,5
3519,Spaghetti with Meat Sauce,550,59,21,32,5
3520,Spaghetti with Meat Sauce,710,94,22,32,5
3521,Steak Gorgonzola-Alfredo,1310,82,73,32,5
3522,Steak Toscano,500,41,21,32,5
3523,Steak Toscano,590,62,20,32,5
3524,Steamed Broccoli,15,2,0,32,15
3525,Strawberry & White Chocolate Cream Cake,210,27,11,32,4
3526,Strawberry Smoothie,200,45,0,32,15
3527,Stuffed Chicken Marsala,800,40,36,32,5
3528,Stuffed Mushrooms,280,15,19,32,10
3529,Sundae,190,26,8,32,15
3530,Tiramisu,510,48,32,32,4
3531,Tomato Sauce,70,8,3,32,15
3532,Tour of Italy,1450,97,74,32,5
3533,Tour of Italy,1450,97,74,32,5
3534,Triple Chocolate Strata,700,73,41,32,4
3535,Venetian Apricot Chicken,290,34,4,32,5
3536,Venetian Apricot Chicken,400,34,7,32,5
3537,Warm Apple Crostata,730,104,32,32,4
3538,White Chocolate Raspberry Cheesecake,890,70,62,32,4
3539,Whole Wheat Linguine,190,35,1,32,15
3540,Wild Berry Smoothie,190,43,0,32,15
3541,Zeppoli,920,131,35,32,4
3542,Zuppa Toscana (one serving),170,24,4,32,14
3543,2 Lobster Tails With Tangy Tomato Salad No Croutons And Broccoli No Butter,416,31,9,33,5
3544,6 oz Sirloin With Broccoli No Butter And Tangy Tomato Salad No Croutons,404,30,12,33,5
3545,7 oz Salmon With Seasonal Veggies No Butter,489,14,27,33,5
3546,Aged Cheddar Bacon Burger,1042,36,75,33,7
3547,Alice Springs Chicken Quesadillas ® Regular,391,22,24,33,10
3548,Alice Springs Chicken Quesadillas ® Small,471,24,32,33,10
3549,Alice Springs Chicken®,784,13,49,33,5
3550,Aussie Cheese Fries Regular,327,23,22,33,10
3551,Aussie Cheese Fries Small,427,27,31,33,10
3552,Aussie Chicken Cobb Salad Crispy,856,46,55,33,11
3553,Aussie Chicken Cobb Salad Crispy with Blue Cheese Dressing,1276,48,101,33,11
3554,Aussie Chicken Cobb Salad Crispy with Honey Mustard Dressing,1302,64,99,33,11
3555,Aussie Chicken Cobb Salad Crispy with Tangy Tomato Dressing,969,72,56,33,11
3556,Aussie Chicken Cobb Salad Crispy with Thousand Island Dressing,1298,54,102,33,11
3557,Aussie Chicken Cobb Salad Grilled,543,19,29,33,11
3558,Aussie Chicken Cobb Salad Grilled with Blue Cheese Dressing,963,20,76,33,11
3559,Aussie Chicken Cobb Salad Grilled with Honey Mustard Dressing,988,36,73,33,11
3560,Aussie Chicken Cobb Salad Grilled with Mustard Vinagrette,1044,26,83,33,11
3561,Aussie Chicken Cobb Salad Grilled with Oil And Vinegar,770,19,56,33,11
3562,Aussie Chicken Cobb Salad Grilled with Ranch Dressing,961,21,76,33,11
3563,Aussie Chicken Cobb Salad Grilled with Tangy Tomato Dressing,656,44,30,33,11
3564,Aussie Chicken Cobb Salad Grilled with Thousand Island Dressing,984,26,76,33,11
3565,Aussie Fries,384,49,19,33,3
3566,Baby Back Ribs 1/2 Order,670,19,43,33,5
3567,Baby Back Ribs Full Order,1156,23,77,33,5
3568,Bloomin’ Onion®,325,19,27,33,10
3569,Blue Cheese Crumb Crust,225,4,21,33,3
3570,Blue Cheese Pecan Chopped Salad,561,28,44,33,3
3571,Boomerang Cheese Burger,526,41,27,33,15
3572,Caesar Salad,342,14,29,33,3
3573,Caesar Salad Chicken,725,21,42,33,11
3574,Caesar Salad Shrimp,571,34,41,33,11
3575,California Chicken Salad,690,52,39,33,11
3576,Carrot Cake,381,41,23,33,4
3577,Chicken Artichoke Flatbread,160,12,8,33,10
3578,Chicken Fingers,472,28,29,33,15
3579,Chicken On The Barbie With Seasonal Veggies,401,21,7,33,5
3580,Chocolate Thunder From Down Under®,389,33,26,33,4
3581,Classic Blue Cheese Wedge Salad,419,16,37,33,3
3582,Classic Cheesecake,167,11,12,33,4
3583,Coconut Shrimp,207,20,11,33,10
3584,Dressed Baked Potato,230,49,1,33,3
3585,Filet & Grilled Shrimp On The Barbie,563,17,38,33,5
3586,Filet 5 oz And Grilled Shrimp With Broccoli No Butter,475,24,25,33,5
3587,Filet 6 oz & Lobster Tail 4 oz,632,3,43,33,5
3588,Filet Focaccia Sandwich,849,51,51,33,12
3589,Filet Wedge Salad,736,16,59,33,11
3590,Filet With Wild Mushroom Sauce,388,4,27,33,5
3591,Fresh Seasonal Mixed Veggies,96,11,3,33,3
3592,Fresh Steamed Broccoli,109,9,8,33,3
3593,Fresh Steamed French Green Beans,55,6,3,33,3
3594,Fresh Tilapia With Pure Lump Crabmeat,514,9,28,33,5
3595,Garlic Mashed Potatoes,305,32,17,33,3
3596,Grilled Asparagus,52,3,4,33,3
3597,Grilled Cheese-A-Roo,269,30,12,33,15
3598,Grilled Chicken & Swiss Sandwich,709,41,39,33,12
3599,Grilled Chicken On The Barbie,305,10,3,33,5
3600,Grilled Chicken on the Barbie,147,0,2,33,15
3601,Grilled Chicken Sandwich With Broccoli No Butter,441,43,12,33,5
3602,Grilled Scallops,210,8,10,33,3
3603,Grilled Shrimp,246,17,16,33,3
3604,Grilled Shrimp On The Barbie,147,12,8,33,10
3605,Hearts Of Gold Mahi,616,32,31,33,5
3606,Horseradish Crumb Crust,214,5,21,33,3
3607,House Salad,171,15,10,33,3
3608,House Salad with Blue Cheese Dressing,381,16,34,33,3
